regiao;porte;data;casos;obitos;populacao_porte;incidencia;mortalidade;casos_media7;obitos_media7;incidencia_media7;mortalidade_media7
Sul;10 a 20 mil;2020-04-20;3;0;3046519;0,09847304415301529;0,00000000000000000;5,42857142857143e+00;0,571428571428571;1,78189317991171e-01;1,87567703148601e-02
Sul;20 a 100 mil;2020-04-20;23;0;8902827;0,25834490550024164;0,00000000000000000;2,30000000000000e+01;1,857142857142857;2,58344905500242e-01;2,08601476490878e-02
Sul;Acima de 100 mil;2020-04-20;61;1;14852350;0,41070941635498759;0,00673294125172111;6,51428571428571e+01;2,571428571428572;4,38603030112118e-01;1,73132775044257e-02
Centro-Oeste;Menor que 10 mil;2020-04-21;0;0;1239413;0,00000000000000000;0,00000000000000000;1,00000000000000e+00;0,142857142857143;8,06833557498590e-02;1,15261936785513e-02
Centro-Oeste;10 a 20 mil;2020-04-21;0;0;1315431;0,00000000000000000;0,00000000000000000;1,42857142857143e+00;0,000000000000000;1,08601015832182e-01;0,00000000000000e+00
Centro-Oeste;20 a 100 mil;2020-04-21;2;0;3897639;0,05131311545271381;0,00000000000000000;4,42857142857143e+00;0,142857142857143;1,13621898502438e-01;3,66522253233670e-03
Centro-Oeste;Acima de 100 mil;2020-04-21;55;1;9844591;0,55868242774128452;0,01015786232256881;6,18571428571429e+01;1,857142857142857;6,28336340810328e-01;1,88646014561992e-02
Nordeste;Menor que 10 mil;2020-04-21;5;0;3502724;0,14274604564904342;0,00000000000000000;6,28571428571429e+00;0,857142857142857;1,79452171673083e-01;2,44707506826932e-02
Nordeste;10 a 20 mil;2020-04-21;11;1;8152742;0,13492393111421899;0,01226581191947445;9,28571428571429e+00;0,714285714285714;1,13896824966549e-01;8,76129422819604e-03
Nordeste;20 a 100 mil;2020-04-21;94;8;21705894;0,43306209824852182;0,03685634878710824;7,75714285714286e+01;6,571428571428571;3,57374953417853e-01;3,02748579322675e-02
Nordeste;Acima de 100 mil;2020-04-21;841;50;23710294;3,54698258908135022;0,21087886974324316;7,16142857142857e+02;43,142857142857146;3,02038792577965e+00;1,81958339035598e-01
Norte;Menor que 10 mil;2020-04-21;0;0;802330;0,00000000000000000;0,00000000000000000;1,42857142857143e-01;0,000000000000000;1,78052849646832e-02;0,00000000000000e+00
Norte;10 a 20 mil;2020-04-21;9;1;1590778;0,56576090441280935;0,06286232271253436;6,42857142857143e+00;0,285714285714286;4,04114931723435e-01;1,79606636321527e-02
Norte;20 a 100 mil;2020-04-21;78;0;6486315;1,20253179193424931;0,00000000000000000;4,51428571428571e+01;2,857142857142857;6,95970780679895e-01;4,40487835873351e-02
Norte;Acima de 100 mil;2020-04-21;255;11;9551557;2,66972180556531269;0,11516447004399387;2,35428571428571e+02;16,285714285714285;2,46481878743509e+00;1,70503241363835e-01
Sudeste;Menor que 10 mil;2020-04-21;7;0;4034732;0,17349355545795855;0,00000000000000000;7,00000000000000e+00;0,714285714285714;1,73493555457959e-01;1,77034240263223e-02
Sudeste;10 a 20 mil;2020-04-21;9;1;5106410;0,17624906734868528;0,01958322970540947;9,57142857142857e+00;0,857142857142857;1,87439484323205e-01;1,67856254617796e-02
Sudeste;20 a 100 mil;2020-04-21;44;1;16484633;0,26691525373964953;0,00606625576681022;5,57142857142857e+01;4,000000000000000;3,37977107007998e-01;2,42650230672409e-02
Sudeste;Acima de 100 mil;2020-04-21;1287;94;62745658;2,05113794487580314;0,14981116302900194;1,21114285714286e+03;89,428571428571431;1,93024170237064e+00;1,42525513763154e-01
Sul;Menor que 10 mil;2020-04-21;6;0;3174288;0,18901876578306695;0,00000000000000000;6,85714285714286e+00;0,428571428571429;2,16021446609219e-01;1,35013404130762e-02
Sul;10 a 20 mil;2020-04-21;3;1;3046519;0,09847304415301529;0,03282434805100510;5,00000000000000e+00;0,714285714285714;1,64121740255025e-01;2,34459628935751e-02
Sul;20 a 100 mil;2020-04-21;20;0;8902827;0,22464774391325362;0,00000000000000000;2,32857142857143e+01;1,142857142857143;2,61554158984717e-01;1,28370139379002e-02
Sul;Acima de 100 mil;2020-04-21;31;3;14852350;0,20872117880335436;0,02019882375516333;6,02857142857143e+01;2,428571428571428;4,05900172603758e-01;1,63514287541798e-02
Centro-Oeste;Menor que 10 mil;2020-04-22;3;0;1239413;0,24205006724957701;0,00000000000000000;1,28571428571429e+00;0,142857142857143;1,03735743106962e-01;1,15261936785513e-02
Centro-Oeste;10 a 20 mil;2020-04-22;0;0;1315431;0,00000000000000000;0,00000000000000000;1,00000000000000e+00;0,000000000000000;7,60207110825273e-02;0,00000000000000e+00
Centro-Oeste;20 a 100 mil;2020-04-22;6;2;3897639;0,15393934635814144;0,05131311545271381;4,71428571428571e+00;0,428571428571429;1,20952343567111e-01;1,09956675970101e-02
Centro-Oeste;Acima de 100 mil;2020-04-22;78;1;9844591;0,79231326116036715;0,01015786232256881;6,41428571428571e+01;2,000000000000000;6,51554311833342e-01;2,03157246451376e-02
Nordeste;Menor que 10 mil;2020-04-22;7;0;3502724;0,19984446390866081;0,00000000000000000;7,14285714285714e+00;0,857142857142857;2,03922922355776e-01;2,44707506826932e-02
Nordeste;10 a 20 mil;2020-04-22;19;2;8152742;0,23305042647001462;0,02453162383894891;1,11428571428571e+01;0,857142857142857;1,36676189959858e-01;1,05135530738352e-02
Nordeste;20 a 100 mil;2020-04-22;131;6;21705894;0,60352271138889746;0,02764226159033118;8,64285714285714e+01;6,285714285714286;3,98180196717866e-01;2,89585597612993e-02
Nordeste;Acima de 100 mil;2020-04-22;1108;53;23710294;4,67307575351026827;0,22353160192783775;7,96000000000000e+02;44,857142857142854;3,35719160631243e+00;1,89188471712510e-01
Norte;Menor que 10 mil;2020-04-22;2;0;802330;0,24927398950556504;0,00000000000000000;4,28571428571429e-01;0,000000000000000;5,34158548940497e-02;0,00000000000000e+00
Norte;10 a 20 mil;2020-04-22;12;1;1590778;0,75434787255041247;0,06286232271253436;7,57142857142857e+00;0,285714285714286;4,75957586252046e-01;1,79606636321527e-02
Norte;20 a 100 mil;2020-04-22;77;5;6486315;1,18711471767868204;0,07708537127783649;5,20000000000000e+01;2,857142857142857;8,01687861289500e-01;4,40487835873351e-02
Norte;Acima de 100 mil;2020-04-22;351;13;9551557;3,67479354413107728;0,13610346459744729;2,55857142857143e+02;16,428571428571427;2,67869566037394e+00;1,71998883831939e-01
Sudeste;Menor que 10 mil;2020-04-22;5;0;4034732;0,12392396818425611;0,00000000000000000;6,57142857142857e+00;0,571428571428571;1,62871501042165e-01;1,41627392210578e-02
Sudeste;10 a 20 mil;2020-04-22;3;1;5106410;0,05874968911622842;0,01958322970540947;8,85714285714286e+00;0,857142857142857;1,73451463105055e-01;1,67856254617796e-02
Sudeste;20 a 100 mil;2020-04-22;45;5;16484633;0,27298150950645972;0,03033127883405108;5,04285714285714e+01;4,285714285714286;3,05912612240572e-01;2,59982390006152e-02
Sudeste;Acima de 100 mil;2020-04-22;796;72;62745658;1,26861367841580375;0,11474897593710787;1,02457142857143e+03;81,857142857142861;1,63289614170821e+00;1,30458657166593e-01
Sul;Menor que 10 mil;2020-04-22;19;0;3174288;0,59855942497971204;0,00000000000000000;9,14285714285714e+00;0,428571428571429;2,88028595478959e-01;1,35013404130762e-02
Sul;10 a 20 mil;2020-04-22;7;3;3046519;0,22977043635703567;0,09847304415301529;5,57142857142857e+00;1,000000000000000;1,82878510569886e-01;3,28243480510051e-02
Sul;20 a 100 mil;2020-04-22;42;0;8902827;0,47176026221783263;0,00000000000000000;2,77142857142857e+01;1,000000000000000;3,11297587994080e-01;1,12323871956627e-02
Sul;Acima de 100 mil;2020-04-22;46;5;14852350;0,30971529757917099;0,03366470625860554;5,71428571428571e+01;2,857142857142857;3,84739500098349e-01;1,92369750049175e-02
Centro-Oeste;Menor que 10 mil;2020-04-23;1;0;1239413;0,08068335574985901;0,00000000000000000;1,28571428571429e+00;0,142857142857143;1,03735743106962e-01;1,15261936785513e-02
Centro-Oeste;10 a 20 mil;2020-04-23;4;0;1315431;0,30408284433010929;0,00000000000000000;1,57142857142857e+00;0,000000000000000;1,19461117415400e-01;0,00000000000000e+00
Centro-Oeste;20 a 100 mil;2020-04-23;5;1;3897639;0,12828278863178452;0,02565655772635691;5,14285714285714e+00;0,571428571428571;1,31948011164121e-01;1,46608901293468e-02
Centro-Oeste;Acima de 100 mil;2020-04-23;38;4;9844591;0,38599876825761475;0,04063144929027524;6,12857142857143e+01;1,714285714285714;6,22531848054574e-01;1,74134782672608e-02
Nordeste;Menor que 10 mil;2020-04-23;5;0;3502724;0,14274604564904342;0,00000000000000000;7,42857142857143e+00;0,857142857142857;2,12079839250007e-01;2,44707506826932e-02
Nordeste;10 a 20 mil;2020-04-23;35;7;8152742;0,42930341718160592;0,08586068343632118;1,52857142857143e+01;1,857142857142857;1,87491696483395e-01;2,27793649933097e-02
Nordeste;20 a 100 mil;2020-04-23;127;12;21705894;0,58509453699534331;0,05528452318066236;9,65714285714286e+01;7,428571428571429;4,44908781787235e-01;3,42237524451719e-02
Nordeste;Acima de 100 mil;2020-04-23;1339;75;23710294;5,64733613172405224;0,31631830461486476;9,05857142857143e+02;51,571428571428569;3,82052260869116e+00;2,17506491363745e-01
Norte;Menor que 10 mil;2020-04-23;1;0;802330;0,12463699475278252;0,00000000000000000;5,71428571428571e-01;0,000000000000000;7,12211398587329e-02;0,00000000000000e+00
Norte;10 a 20 mil;2020-04-23;3;0;1590778;0,18858696813760312;0,00000000000000000;6,00000000000000e+00;0,285714285714286;3,77173936275206e-01;1,79606636321527e-02
Norte;20 a 100 mil;2020-04-23;102;5;6486315;1,57254157406786432;0,07708537127783649;5,81428571428571e+01;3,142857142857143;8,96392746002270e-01;4,84536619460686e-02
Norte;Acima de 100 mil;2020-04-23;491;37;9551557;5,14052316287281741;0,38737139923888847;2,91571428571429e+02;18,142857142857142;3,05260627739989e+00;1,89946593449185e-01
Sudeste;Menor que 10 mil;2020-04-23;4;6;4034732;0,09913917454740488;0,14870876182110732;6,28571428571429e+00;1,142857142857143;1,55790131431636e-01;2,83254784421157e-02
Sudeste;10 a 20 mil;2020-04-23;15;5;5106410;0,29374844558114216;0,09791614852704737;8,14285714285714e+00;1,428571428571429;1,59463441886906e-01;2,79760424362992e-02
Sudeste;20 a 100 mil;2020-04-23;86;14;16484633;0,52169799594567867;0,08492758073534303;5,37142857142857e+01;5,285714285714286;3,25844595474377e-01;3,20644947674254e-02
Sudeste;Acima de 100 mil;2020-04-23;1463;235;62745658;2,33163544161095571;0,37452790757250487;1,10500000000000e+03;99,714285714285708;1,76107803347922e+00;1,58918224611312e-01
Sul;Menor que 10 mil;2020-04-23;10;1;3174288;0,31503127630511157;0,03150312763051116;9,42857142857143e+00;0,571428571428571;2,97029489087677e-01;1,80017872174349e-02
Sul;10 a 20 mil;2020-04-23;6;0;3046519;0,19694608830603058;0,00000000000000000;5,85714285714286e+00;0,714285714285714;1,92256895727316e-01;2,34459628935751e-02
Sul;20 a 100 mil;2020-04-23;39;2;8902827;0,43806310063084458;0,02246477439132536;2,95714285714286e+01;1,000000000000000;3,32157735643168e-01;1,12323871956627e-02
Sul;Acima de 100 mil;2020-04-23;87;3;14852350;0,58576588889973635;0,02019882375516333;6,07142857142857e+01;3,285714285714286;4,08785718854496e-01;2,21225212556551e-02
Centro-Oeste;Menor que 10 mil;2020-04-24;1;0;1239413;0,08068335574985901;0,00000000000000000;1,42857142857143e+00;0,142857142857143;1,15261936785513e-01;1,15261936785513e-02
Centro-Oeste;10 a 20 mil;2020-04-24;7;0;1315431;0,53214497757769130;0,00000000000000000;2,00000000000000e+00;0,000000000000000;1,52041422165055e-01;0,00000000000000e+00
Centro-Oeste;20 a 100 mil;2020-04-24;10;1;3897639;0,25656557726356904;0,02565655772635691;5,57142857142857e+00;0,714285714285714;1,42943678761131e-01;1,83261126616835e-02
Centro-Oeste;Acima de 100 mil;2020-04-24;100;0;9844591;1,01578623225688092;0,00000000000000000;6,81428571428571e+01;1,142857142857143;6,92185761123618e-01;1,16089855115072e-02
Nordeste;Menor que 10 mil;2020-04-24;11;2;3502724;0,31404130042789552;0,05709841825961737;8,00000000000000e+00;0,714285714285714;2,28393673038469e-01;2,03922922355776e-02
Nordeste;10 a 20 mil;2020-04-24;30;2;8152742;0,36797435758423364;0,02453162383894891;1,78571428571429e+01;2,142857142857143;2,19032355704901e-01;2,62838826845881e-02
Nordeste;20 a 100 mil;2020-04-24;99;11;21705894;0,45609731624046446;0,05067747958227383;9,78571428571429e+01;8,142857142857142;4,50832123556592e-01;3,75144978725923e-02
Nordeste;Acima de 100 mil;2020-04-24;209;70;23710294;0,88147367552675648;0,29523041764054042;7,95714285714286e+02;53,285714285714285;3,35598658419961e+00;2,24736624040656e-01
Norte;Menor que 10 mil;2020-04-24;3;0;802330;0,37391098425834757;0,00000000000000000;8,57142857142857e-01;0,000000000000000;1,06831709788099e-01;0,00000000000000e+00
Norte;10 a 20 mil;2020-04-24;27;0;1590778;1,69728271323842805;0,00000000000000000;9,71428571428571e+00;0,285714285714286;6,10662563493191e-01;1,79606636321527e-02
Norte;20 a 100 mil;2020-04-24;128;11;6486315;1,97338550471261409;0,16958781681124027;7,35714285714286e+01;4,714285714285714;1,13425617737388e+00;7,26804929191030e-02
Norte;Acima de 100 mil;2020-04-24;648;46;9551557;6,78423423531891157;0,48159687472942891;3,51714285714286e+02;20,857142857142858;3,68227175647160e+00;2,18363800343157e-01
Sudeste;Menor que 10 mil;2020-04-24;13;-1;4034732;0,32220231727906590;-0,02478479363685122;7,00000000000000e+00;0,857142857142857;1,73493555457959e-01;2,12441088315868e-02
Sudeste;10 a 20 mil;2020-04-24;6;0;5106410;0,11749937823245685;0,00000000000000000;7,57142857142857e+00;1,142857142857143;1,48273024912386e-01;2,23808339490394e-02
Sudeste;20 a 100 mil;2020-04-24;131;16;16484633;0,79467950545213839;0,09706009226896346;6,34285714285714e+01;6,714285714285714;3,84773937209105e-01;4,07305744342972e-02
Sudeste;Acima de 100 mil;2020-04-24;1352;200;62745658;2,15473077037458127;0,31874715538085518;1,05871428571429e+03;112,857142857142861;1,68731083466251e+00;1,79864466250625e-01
Sul;Menor que 10 mil;2020-04-24;10;1;3174288;0,31503127630511157;0,03150312763051116;9,85714285714286e+00;0,714285714285714;3,10530829500753e-01;2,25022340217937e-02
Sul;10 a 20 mil;2020-04-24;6;2;3046519;0,19694608830603058;0,06564869610201020;5,85714285714286e+00;0,857142857142857;1,92256895727316e-01;2,81351554722901e-02
Sul;20 a 100 mil;2020-04-24;48;4;8902827;0,53915458539180872;0,04492954878265072;3,32857142857143e+01;1,428571428571429;3,73878030941344e-01;1,60462674223753e-02
Sul;Acima de 100 mil;2020-04-24;67;3;14852350;0,45110706386531424;0,02019882375516333;5,87142857142857e+01;3,285714285714286;3,95319836351054e-01;2,21225212556551e-02
Centro-Oeste;Menor que 10 mil;2020-04-25;0;0;1239413;0,00000000000000000;0,00000000000000000;8,57142857142857e-01;0,142857142857143;6,91571620713077e-02;1,15261936785513e-02
Centro-Oeste;10 a 20 mil;2020-04-25;0;0;1315431;0,00000000000000000;0,00000000000000000;2,00000000000000e+00;0,000000000000000;1,52041422165055e-01;0,00000000000000e+00
Centro-Oeste;20 a 100 mil;2020-04-25;6;0;3897639;0,15393934635814144;0,00000000000000000;5,71428571428571e+00;0,714285714285714;1,46608901293468e-01;1,83261126616835e-02
Centro-Oeste;Acima de 100 mil;2020-04-25;35;3;9844591;0,35552518128990834;0,03047358696770643;5,92857142857143e+01;1,285714285714286;6,02216123409437e-01;1,30601087004456e-02
Nordeste;Menor que 10 mil;2020-04-25;8;2;3502724;0,22839367303846950;0,05709841825961737;7,57142857142857e+00;0,571428571428571;2,16158297697123e-01;1,63138337884621e-02
Nordeste;10 a 20 mil;2020-04-25;32;6;8152742;0,39250598142318255;0,07359487151684672;2,17142857142857e+01;2,714285714285714;2,66343344537160e-01;3,32929180671449e-02
Nordeste;20 a 100 mil;2020-04-25;105;12;21705894;0,48373957783079563;0,05528452318066236;1,03000000000000e+02;8,428571428571429;4,74525490634019e-01;3,88307960435605e-02
Nordeste;Acima de 100 mil;2020-04-25;1177;74;23710294;4,96408859375594425;0,31210072721999987;8,42857142857143e+02;57,571428571428569;3,55481523281467e+00;2,42811955732934e-01
Norte;Menor que 10 mil;2020-04-25;1;0;802330;0,12463699475278252;0,00000000000000000;1,00000000000000e+00;0,000000000000000;1,24636994752783e-01;0,00000000000000e+00
Norte;10 a 20 mil;2020-04-25;15;0;1590778;0,94293484068801559;0,00000000000000000;1,15714285714286e+01;0,285714285714286;7,27406877102183e-01;1,79606636321527e-02
Norte;20 a 100 mil;2020-04-25;229;6;6486315;3,53051000452491115;0,09250244553340380;1,01714285714286e+02;4,285714285714286;1,56813669570913e+00;6,60731753810027e-02
Norte;Acima de 100 mil;2020-04-25;529;39;9551557;5,53836405938843246;0,40831039379234191;4,07285714285714e+02;25,000000000000000;4,26407667656398e+00;2,61737431918168e-01
Sudeste;Menor que 10 mil;2020-04-25;11;1;4034732;0,27263273000536342;0,02478479363685122;7,14285714285714e+00;1,000000000000000;1,77034240263223e-01;2,47847936368512e-02
Sudeste;10 a 20 mil;2020-04-25;31;2;5106410;0,60708012086769370;0,03916645941081895;1,08571428571429e+01;1,571428571428571;2,12617922515874e-01;3,07736466799292e-02
Sudeste;20 a 100 mil;2020-04-25;118;5;16484633;0,71581818048360557;0,03033127883405108;7,02857142857143e+01;6,428571428571429;4,26371119610089e-01;3,89973585009228e-02
Sudeste;Acima de 100 mil;2020-04-25;2662;201;62745658;4,24252463811918279;0,32034089115775949;1,24757142857143e+03;126,000000000000000;1,98829921995786e+00;2,00810707889939e-01
Sul;Menor que 10 mil;2020-04-25;12;1;3174288;0,37803753156613390;0,03150312763051116;1,01428571428571e+01;0,857142857142857;3,19531723109470e-01;2,70026808261524e-02
Sul;10 a 20 mil;2020-04-25;9;0;3046519;0,29541913245904589;0,00000000000000000;6,00000000000000e+00;0,857142857142857;1,96946088306031e-01;2,81351554722901e-02
Sul;20 a 100 mil;2020-04-25;36;0;8902827;0,40436593904385654;0,00000000000000000;3,40000000000000e+01;1,142857142857143;3,81901164652531e-01;1,28370139379002e-02
Sul;Acima de 100 mil;2020-04-25;59;4;14852350;0,39724353385154537;0,02693176500688443;5,88571428571429e+01;3,285714285714286;3,96281685101299e-01;2,21225212556551e-02
Centro-Oeste;Menor que 10 mil;2020-04-26;1;0;1239413;0,08068335574985901;0,00000000000000000;8,57142857142857e-01;0,142857142857143;6,91571620713077e-02;1,15261936785513e-02
Centro-Oeste;10 a 20 mil;2020-04-26;0;0;1315431;0,00000000000000000;0,00000000000000000;1,71428571428571e+00;0,000000000000000;1,30321218998618e-01;0,00000000000000e+00
Centro-Oeste;20 a 100 mil;2020-04-26;6;0;3897639;0,15393934635814144;0,00000000000000000;6,14285714285714e+00;0,714285714285714;1,57604568890478e-01;1,83261126616835e-02
Centro-Oeste;Acima de 100 mil;2020-04-26;175;0;9844591;1,77762590644954166;0,00000000000000000;7,51428571428571e+01;1,285714285714286;7,63290797381599e-01;1,30601087004456e-02
Nordeste;Menor que 10 mil;2020-04-26;11;2;3502724;0,31404130042789552;0,05709841825961737;8,00000000000000e+00;0,857142857142857;2,28393673038469e-01;2,44707506826932e-02
Nordeste;10 a 20 mil;2020-04-26;39;5;8152742;0,47836666485950369;0,06132905959737227;2,50000000000000e+01;3,285714285714286;3,06645297986861e-01;4,03019534497018e-02
Nordeste;20 a 100 mil;2020-04-26;279;8;21705894;1,28536516395039979;0,03685634878710824;1,28714285714286e+02;8,714285714285714;5,92992326021152e-01;4,01470942145286e-02
Nordeste;Acima de 100 mil;2020-04-26;2328;91;23710294;9,81852017524540166;0,38379954293270258;1,08914285714286e+03;65,571428571428569;4,59354429406425e+00;2,76552574891853e-01
Norte;Menor que 10 mil;2020-04-26;9;0;802330;1,12173295277504259;0,00000000000000000;2,28571428571429e+00;0,000000000000000;2,84884559434931e-01;0,00000000000000e+00
Norte;10 a 20 mil;2020-04-26;35;2;1590778;2,20018129493870296;0,12572464542506873;1,52857142857143e+01;0,571428571428571;9,60895504320168e-01;3,59213272643054e-02
