semana_epi;tipo_teste;uf;ultimo_dia_semana;testes_positivos;testes_negativos;testes_inconclusivos;testes_total;testes_com_resultado;testes_taxa_positivo
39;RT-PCR;PA;2020-09-26;267;1159;2;1729;1428;0,1869747899159664
39;RT-PCR;PB;2020-09-26;451;1198;1;2228;1650;0,2733333333333333
39;RT-PCR;PE;2020-09-26;1080;6103;20;9942;7203;0,1499375260308205
39;RT-PCR;PI;2020-09-26;1099;662;0;2045;1761;0,6240772288472459
39;RT-PCR;PR;2020-09-26;135;391;2;897;528;0,2556818181818182
39;RT-PCR;RJ;2020-09-26;2569;3674;31;11310;6274;0,4094676442460950
39;RT-PCR;RN;2020-09-26;490;2589;1;5080;3080;0,1590909090909091
39;RT-PCR;RO;2020-09-26;873;2363;29;4698;3265;0,2673813169984686
39;RT-PCR;RR;2020-09-26;105;161;0;340;266;0,3947368421052632
39;RT-PCR;RS;2020-09-26;6272;18712;65;29268;25049;0,2503892370952932
39;RT-PCR;SC;2020-09-26;2926;10471;4;16115;13401;0,2183419147824789
39;RT-PCR;SE;2020-09-26;629;2203;1;3900;2833;0,2220261207200847
39;RT-PCR;SP;2020-09-26;110;319;1;714;430;0,2558139534883721
39;RT-PCR;TO;2020-09-26;1188;1847;3;3367;3038;0,3910467412771561
39;RT-PCR;NA;2020-09-26;7;58;1;116;66;0,1060606060606061
39;Teste rápido;AC;2020-09-26;677;1276;6;1986;1959;0,3455844818785094
39;Teste rápido;AL;2020-09-26;1000;2652;2;3942;3654;0,2736726874657909
39;Teste rápido;AM;2020-09-26;4137;7524;130;12272;11791;0,3508608260537698
39;Teste rápido;AP;2020-09-26;671;990;0;1667;1661;0,4039735099337748
39;Teste rápido;BA;2020-09-26;5265;13288;17;19700;18570;0,2835218093699515
39;Teste rápido;CE;2020-09-26;2861;8890;5;12248;11756;0,2433650901667234
39;Teste rápido;DF;2020-09-26;2091;1914;12;4609;4017;0,5205377147124720
39;Teste rápido;ES;2020-09-26;110;313;0;622;423;0,2600472813238771
39;Teste rápido;GO;2020-09-26;5927;8557;87;15697;14571;0,4067668656921282
39;Teste rápido;MA;2020-09-26;3450;5415;5;9546;8870;0,3889515219842165
39;Teste rápido;MG;2020-09-26;7846;19627;50;31390;27523;0,2850706681684410
39;Teste rápido;MS;2020-09-26;1992;8707;12;10933;10711;0,1859770329567734
39;Teste rápido;MT;2020-09-26;2160;3154;16;6483;5330;0,4052532833020638
39;Teste rápido;PA;2020-09-26;3360;7783;7;11510;11150;0,3013452914798206
39;Teste rápido;PB;2020-09-26;2611;9064;52;12529;11727;0,2226485887268696
39;Teste rápido;PE;2020-09-26;2720;11266;14;14612;14000;0,1942857142857143
39;Teste rápido;PI;2020-09-26;3202;6075;24;9521;9301;0,3442640576282120
39;Teste rápido;PR;2020-09-26;212;1195;4;1457;1411;0,1502480510276400
39;Teste rápido;RJ;2020-09-26;5615;11926;16;19602;17557;0,3198154582217919
39;Teste rápido;RN;2020-09-26;528;2526;12;3360;3066;0,1722113502935421
39;Teste rápido;RO;2020-09-26;772;2750;0;3655;3522;0,2191936399772856
39;Teste rápido;RR;2020-09-26;1314;1570;6;2958;2890;0,4546712802768166
39;Teste rápido;RS;2020-09-26;5578;24395;48;32310;30021;0,1858032710436028
39;Teste rápido;SC;2020-09-26;4297;18746;25;23719;23068;0,1862753598057916
39;Teste rápido;SE;2020-09-26;452;885;3;1380;1340;0,3373134328358209
39;Teste rápido;SP;2020-09-26;203;911;2;1181;1116;0,1818996415770609
39;Teste rápido;TO;2020-09-26;1449;2846;1;4412;4296;0,3372905027932961
39;Teste rápido;NA;2020-09-26;19;68;0;91;87;0,2183908045977012
39;Outros;AM;2020-09-26;0;1;0;1;1;0,0000000000000000
39;Outros;DF;2020-09-26;1;0;0;1;1;1,0000000000000000
39;Outros;MG;2020-09-26;0;2;0;2;2;0,0000000000000000
39;Outros;RJ;2020-09-26;0;46;0;46;46;0,0000000000000000
40;RT-PCR;AC;2020-10-03;37;179;0;753;216;0,1712962962962963
40;RT-PCR;AL;2020-10-03;109;288;0;971;397;0,2745591939546599
40;RT-PCR;AM;2020-10-03;642;1001;12;2018;1655;0,3879154078549849
40;RT-PCR;AP;2020-10-03;9;26;0;132;35;0,2571428571428571
40;RT-PCR;BA;2020-10-03;4176;10860;76;22888;15112;0,2763366860772896
40;RT-PCR;CE;2020-10-03;1477;2821;0;6651;4298;0,3436482084690554
40;RT-PCR;DF;2020-10-03;2395;660;13;5469;3068;0,7806388526727510
40;RT-PCR;ES;2020-10-03;2973;5417;4;8508;8394;0,3541815582558971
40;RT-PCR;GO;2020-10-03;6203;7436;150;17571;13789;0,4498513307709043
40;RT-PCR;MA;2020-10-03;94;299;0;778;393;0,2391857506361323
40;RT-PCR;MG;2020-10-03;3730;4848;55;14221;8633;0,4320630140159852
40;RT-PCR;MS;2020-10-03;1501;3791;7;6307;5299;0,2832609926401208
40;RT-PCR;MT;2020-10-03;699;2110;3;5264;2812;0,2485775248933144
40;RT-PCR;PA;2020-10-03;289;1132;3;1814;1424;0,2029494382022472
40;RT-PCR;PB;2020-10-03;353;991;1;1979;1345;0,2624535315985130
40;RT-PCR;PE;2020-10-03;928;6191;19;10003;7138;0,1300084057158868
40;RT-PCR;PI;2020-10-03;1206;616;0;2083;1822;0,6619099890230515
40;RT-PCR;PR;2020-10-03;139;403;2;829;544;0,2555147058823529
40;RT-PCR;RJ;2020-10-03;2387;3157;22;10700;5566;0,4288537549407115
40;RT-PCR;RN;2020-10-03;493;2589;14;5037;3096;0,1592377260981912
40;RT-PCR;RO;2020-10-03;677;1824;28;3822;2529;0,2676947410043495
40;RT-PCR;RR;2020-10-03;206;208;0;490;414;0,4975845410628019
40;RT-PCR;RS;2020-10-03;7195;18717;55;30396;25967;0,2770824508029422
40;RT-PCR;SC;2020-10-03;4079;10175;11;17146;14265;0,2859446196985629
40;RT-PCR;SE;2020-10-03;681;1761;4;3641;2446;0,2784137367130008
40;RT-PCR;SP;2020-10-03;107;279;1;706;387;0,2764857881136951
40;RT-PCR;TO;2020-10-03;798;1707;7;2857;2512;0,3176751592356688
40;RT-PCR;NA;2020-10-03;12;30;2;90;44;0,2727272727272727
40;Teste rápido;AC;2020-10-03;733;1061;2;1816;1796;0,4081291759465479
40;Teste rápido;AL;2020-10-03;802;1985;3;3123;2790;0,2874551971326165
40;Teste rápido;AM;2020-10-03;4789;9449;150;15140;14388;0,3328468167917709
40;Teste rápido;AP;2020-10-03;482;775;0;1265;1257;0,3834526650755768
40;Teste rápido;BA;2020-10-03;3812;11994;27;16918;15833;0,2407629634308091
40;Teste rápido;CE;2020-10-03;2686;9801;5;13021;12492;0,2150176112712136
40;Teste rápido;DF;2020-10-03;2115;2163;13;4847;4291;0,4928920997436495
40;Teste rápido;ES;2020-10-03;119;666;0;835;785;0,1515923566878981
40;Teste rápido;GO;2020-10-03;4818;7287;30;12915;12135;0,3970333745364648
40;Teste rápido;MA;2020-10-03;3313;5324;6;9259;8643;0,3833159782482934
40;Teste rápido;MG;2020-10-03;8243;23251;21;36036;31515;0,2615579882595589
40;Teste rápido;MS;2020-10-03;1815;7495;9;9459;9319;0,1947633866294667
40;Teste rápido;MT;2020-10-03;1780;2640;9;5532;4429;0,4018965906525175
40;Teste rápido;PA;2020-10-03;2925;6959;7;10337;9891;0,2957233848953594
40;Teste rápido;PB;2020-10-03;2099;7692;33;10635;9824;0,2136604234527687
40;Teste rápido;PE;2020-10-03;2680;10587;9;13737;13276;0,2018680325399217
40;Teste rápido;PI;2020-10-03;2777;5319;6;8336;8102;0,3427548753394223
40;Teste rápido;PR;2020-10-03;169;961;1;1172;1131;0,1494252873563219
40;Teste rápido;RJ;2020-10-03;5558;9197;19;17378;14774;0,3762014349532963
40;Teste rápido;RN;2020-10-03;821;4388;1;5493;5210;0,1575815738963532
40;Teste rápido;RO;2020-10-03;636;2275;2;2976;2913;0,2183316168898043
40;Teste rápido;RR;2020-10-03;1162;1626;2;2871;2790;0,4164874551971326
40;Teste rápido;RS;2020-10-03;4887;23456;36;30742;28379;0,1722047993234434
40;Teste rápido;SC;2020-10-03;4063;16470;41;21169;20574;0,1974822591620492
40;Teste rápido;SE;2020-10-03;264;603;0;969;867;0,3044982698961938
40;Teste rápido;SP;2020-10-03;3946;33262;1;37297;37209;0,1060496116530947
40;Teste rápido;TO;2020-10-03;1274;2220;4;3599;3498;0,3642081189251001
40;Teste rápido;NA;2020-10-03;20;51;0;73;71;0,2816901408450704
40;Outros;AL;2020-10-03;0;3;0;3;3;0,0000000000000000
40;Outros;BA;2020-10-03;0;1;0;1;1;0,0000000000000000
40;Outros;MA;2020-10-03;0;1;0;1;1;0,0000000000000000
40;Outros;MG;2020-10-03;1;0;0;1;1;1,0000000000000000
40;Outros;RS;2020-10-03;1;29;0;31;30;0,0333333333333333
41;RT-PCR;AC;2020-10-10;37;117;2;731;156;0,2371794871794872
41;RT-PCR;AL;2020-10-10;64;263;0;877;327;0,1957186544342508
41;RT-PCR;AM;2020-10-10;430;875;3;1555;1308;0,3287461773700306
41;RT-PCR;AP;2020-10-10;8;36;0;113;44;0,1818181818181818
41;RT-PCR;BA;2020-10-10;2817;6998;83;22686;9898;0,2846029500909275
41;RT-PCR;CE;2020-10-10;1222;3476;3;7255;4701;0,2599446926185918
41;RT-PCR;DF;2020-10-10;2536;490;11;5327;3037;0,8350345735923609
41;RT-PCR;ES;2020-10-10;3091;5871;2;9429;8964;0,3448237394020526
41;RT-PCR;GO;2020-10-10;5417;7436;151;16607;13004;0,4165641341125808
41;RT-PCR;MA;2020-10-10;121;345;0;994;466;0,2596566523605150
41;RT-PCR;MG;2020-10-10;2700;3179;27;12237;5906;0,4571622079241449
41;RT-PCR;MS;2020-10-10;1264;3755;6;5495;5025;0,2515422885572139
41;RT-PCR;MT;2020-10-10;585;1942;5;4479;2532;0,2310426540284360
41;RT-PCR;PA;2020-10-10;368;979;3;1736;1350;0,2725925925925926
41;RT-PCR;PB;2020-10-10;353;911;5;1933;1269;0,2781717888100867
41;RT-PCR;PE;2020-10-10;1216;6576;18;10905;7810;0,1556978233034571
41;RT-PCR;PI;2020-10-10;1420;817;0;2652;2237;0,6347787215020116
41;RT-PCR;PR;2020-10-10;153;536;2;988;691;0,2214182344428365
41;RT-PCR;RJ;2020-10-10;1960;2184;22;9822;4166;0,4704752760441671
41;RT-PCR;RN;2020-10-10;402;2539;25;5015;2966;0,1355360755225893
41;RT-PCR;RO;2020-10-10;709;1456;17;3247;2182;0,3249312557286892
41;RT-PCR;RR;2020-10-10;276;91;0;469;367;0,7520435967302452
41;RT-PCR;RS;2020-10-10;6083;18708;69;32366;24860;0,2446902654867256
41;RT-PCR;SC;2020-10-10;2978;8149;3;15151;11130;0,2675651392632525
41;RT-PCR;SE;2020-10-10;959;1385;1;3601;2345;0,4089552238805970
41;RT-PCR;SP;2020-10-10;127;453;0;861;580;0,2189655172413793
41;RT-PCR;TO;2020-10-10;561;1391;6;2253;1958;0,2865168539325842
41;RT-PCR;NA;2020-10-10;23;36;0;137;59;0,3898305084745763
41;Teste rápido;AC;2020-10-10;531;1115;1;1681;1647;0,3224043715846995
41;Teste rápido;AL;2020-10-10;777;2229;1;3261;3007;0,2583970734951779
41;Teste rápido;AM;2020-10-10;4576;9424;108;14497;14108;0,3243549759001985
41;Teste rápido;AP;2020-10-10;374;1154;0;1552;1528;0,2447643979057592
41;Teste rápido;BA;2020-10-10;3528;13309;19;18338;16856;0,2093023255813954
41;Teste rápido;CE;2020-10-10;2918;14065;3;17569;16986;0,1717885317320146
41;Teste rápido;DF;2020-10-10;1600;2268;8;4393;3876;0,4127966976264190
41;Teste rápido;ES;2020-10-10;237;1370;0;1671;1607;0,1474797759800871
41;Teste rápido;GO;2020-10-10;3432;7868;21;11946;11321;0,3031534316756470
41;Teste rápido;MA;2020-10-10;2900;5890;3;9409;8793;0,3298078016604117
41;Teste rápido;MG;2020-10-10;9172;32227;17;45776;41416;0,2214603051960595
41;Teste rápido;MS;2020-10-10;1506;7005;10;8699;8521;0,1767398192700387
41;Teste rápido;MT;2020-10-10;1756;2385;16;5293;4157;0,4224200144334857
41;Teste rápido;PA;2020-10-10;2388;6953;8;9676;9349;0,2554283880628944
41;Teste rápido;PB;2020-10-10;2216;8390;54;11364;10660;0,2078799249530957
41;Teste rápido;PE;2020-10-10;2300;9024;13;11895;11337;0,2028755402663844
41;Teste rápido;PI;2020-10-10;2976;6987;14;10279;9977;0,2982860579332465
41;Teste rápido;PR;2020-10-10;162;905;3;1116;1070;0,1514018691588785
41;Teste rápido;RJ;2020-10-10;5152;9761;27;17224;14940;0,3448460508701472
41;Teste rápido;RN;2020-10-10;643;3429;7;4344;4079;0,1576366756557980
41;Teste rápido;RO;2020-10-10;439;1970;1;2508;2410;0,1821576763485477
41;Teste rápido;RR;2020-10-10;1102;2102;0;3256;3204;0,3439450686641698
41;Teste rápido;RS;2020-10-10;4136;20606;44;28175;24786;0,1668683934479142
41;Teste rápido;SC;2020-10-10;3513;12699;38;16995;16250;0,2161846153846154
41;Teste rápido;SE;2020-10-10;180;531;1;768;712;0,2528089887640450
41;Teste rápido;SP;2020-10-10;6543;56851;2;63518;63396;0,1032084043157297
41;Teste rápido;TO;2020-10-10;918;2226;3;3281;3147;0,2917063870352717
41;Teste rápido;NA;2020-10-10;23;78;0;105;101;0,2277227722772277
41;Outros;AC;2020-10-10;0;1;0;1;1;0,0000000000000000
41;Outros;RN;2020-10-10;0;0;0;1;0;NA
42;RT-PCR;AC;2020-10-17;45;95;0;728;140;0,3214285714285715
42;RT-PCR;AL;2020-10-17;92;158;0;742;250;0,3680000000000000
42;RT-PCR;AM;2020-10-17;449;1035;3;1747;1487;0,3019502353732347
42;RT-PCR;AP;2020-10-17;19;28;0;214;47;0,4042553191489361
42;RT-PCR;BA;2020-10-17;222;586;0;4375;808;0,2747524752475248
42;RT-PCR;CE;2020-10-17;1095;2801;7;6064;3903;0,2805534204458109
42;RT-PCR;DF;2020-10-17;1710;483;10;4462;2203;0,7762142532909668
42;RT-PCR;ES;2020-10-17;3342;5786;1;9349;9129;0,3660860992441670
42;RT-PCR;GO;2020-10-17;4142;7674;129;14960;11945;0,3467559648388447
42;RT-PCR;MA;2020-10-17;110;301;0;1051;411;0,2676399026763990
42;RT-PCR;MG;2020-10-17;507;507;4;3111;1018;0,4980353634577603
42;RT-PCR;MS;2020-10-17;1068;3342;9;4844;4419;0,2416836388323150
42;RT-PCR;MT;2020-10-17;323;1157;4;3202;1484;0,2176549865229110
42;RT-PCR;PA;2020-10-17;329;846;2;1605;1177;0,2795242141036534
42;RT-PCR;PB;2020-10-17;359;793;1;1754;1153;0,3113616652211622
42;RT-PCR;PE;2020-10-17;968;5216;14;9309;6198;0,1561794127137786
42;RT-PCR;PI;2020-10-17;1487;679;0;2490;2166;0,6865189289012004
42;RT-PCR;PR;2020-10-17;88;258;0;616;346;0,2543352601156069
42;RT-PCR;RJ;2020-10-17;571;364;5;2953;940;0,6074468085106383
42;RT-PCR;RN;2020-10-17;441;1934;16;3930;2391;0,1844416562107905
42;RT-PCR;RO;2020-10-17;649;1015;27;2586;1691;0,3837965700768776
42;RT-PCR;RR;2020-10-17;249;177;0;507;426;0,5845070422535211
42;RT-PCR;RS;2020-10-17;671;1497;4;6737;2172;0,3089318600368324
42;RT-PCR;SC;2020-10-17;450;501;0;3391;951;0,4731861198738170
42;RT-PCR;SE;2020-10-17;997;1213;0;3605;2210;0,4511312217194570
42;RT-PCR;SP;2020-10-17;58;188;0;554;246;0,2357723577235772
42;RT-PCR;TO;2020-10-17;437;1440;0;2170;1877;0,2328183271177411
42;RT-PCR;NA;2020-10-17;2;27;0;61;29;0,0689655172413793
42;Teste rápido;AC;2020-10-17;399;1020;0;1486;1419;0,2811839323467231
42;Teste rápido;AL;2020-10-17;503;1552;1;2220;2056;0,2446498054474708
42;Teste rápido;AM;2020-10-17;3742;6372;143;10654;10257;0,3648240226186995
42;Teste rápido;AP;2020-10-17;423;1173;0;1612;1596;0,2650375939849624
42;Teste rápido;BA;2020-10-17;790;2814;4;4092;3608;0,2189578713968958
42;Teste rápido;CE;2020-10-17;2786;11952;1;15206;14739;0,1890223217314607
42;Teste rápido;DF;2020-10-17;1269;2462;6;4083;3737;0,3395772009633396
42;Teste rápido;ES;2020-10-17;263;1577;0;1887;1840;0,1429347826086957
42;Teste rápido;GO;2020-10-17;3599;6844;10;10982;10453;0,3443030708887401
42;Teste rápido;MA;2020-10-17;2151;4359;4;7081;6514;0,3302118513969911
42;Teste rápido;MG;2020-10-17;2282;9034;7;12520;11323;0,2015366952221143
42;Teste rápido;MS;2020-10-17;1387;5620;9;7149;7016;0,1976909920182440
42;Teste rápido;MT;2020-10-17;1496;2502;6;4885;4004;0,3736263736263736
42;Teste rápido;PA;2020-10-17;2161;6198;1;8642;8360;0,2584928229665072
42;Teste rápido;PB;2020-10-17;1977;6971;32;9666;8980;0,2201559020044543
42;Teste rápido;PE;2020-10-17;1754;7210;1;9349;8965;0,1956497490239822
42;Teste rápido;PI;2020-10-17;2904;6412;9;9539;9325;0,3114209115281502
42;Teste rápido;PR;2020-10-17;126;803;2;988;931;0,1353383458646616
42;Teste rápido;RJ;2020-10-17;1037;2172;2;3769;3211;0,3229523512924323
42;Teste rápido;RN;2020-10-17;568;2981;2;3781;3551;0,1599549422697832
42;Teste rápido;RO;2020-10-17;426;1762;2;2317;2190;0,1945205479452055
42;Teste rápido;RR;2020-10-17;937;1900;4;2889;2841;0,3298134459697289
42;Teste rápido;RS;2020-10-17;850;3920;21;5540;4791;0,1774159883114172
42;Teste rápido;SC;2020-10-17;796;2613;6;3589;3415;0,2330893118594436
42;Teste rápido;SE;2020-10-17;203;523;0;751;726;0,2796143250688705
42;Teste rápido;SP;2020-10-17;7090;57575;5;64732;64670;0,1096335240451523
42;Teste rápido;TO;2020-10-17;706;1491;0;2279;2197;0,3213472917614930
42;Teste rápido;NA;2020-10-17;3;19;0;23;22;0,1363636363636364
43;RT-PCR;AC;2020-10-24;37;90;0;881;127;0,2913385826771653
43;RT-PCR;AL;2020-10-24;86;188;2;1033;276;0,3115942028985507
43;RT-PCR;AM;2020-10-24;341;888;2;1438;1231;0,2770105605199025
43;RT-PCR;AP;2020-10-24;60;14;0;816;74;0,8108108108108109
43;RT-PCR;BA;2020-10-24;17;28;0;109;45;0,3777777777777778
43;RT-PCR;CE;2020-10-24;1121;3372;6;7986;4499;0,2491664814403201
43;RT-PCR;DF;2020-10-24;1676;413;8;4723;2097;0,7992370052455889
43;RT-PCR;ES;2020-10-24;3629;7631;1;11597;11261;0,3222626764940947
43;RT-PCR;GO;2020-10-24;3161;6982;133;13568;10276;0,3076099649669132
43;RT-PCR;MA;2020-10-24;99;274;1;1157;374;0,2647058823529412
43;RT-PCR;MG;2020-10-24;19;33;0;109;52;0,3653846153846154
43;RT-PCR;MS;2020-10-24;1029;4093;11;5780;5133;0,2004675628287551
43;RT-PCR;MT;2020-10-24;237;1300;1;3396;1538;0,1540962288686606
43;RT-PCR;PA;2020-10-24;413;894;10;1718;1317;0,3135914958238420
43;RT-PCR;PB;2020-10-24;577;1267;5;2768;1849;0,3120605732828556
43;RT-PCR;PE;2020-10-24;1426;6153;13;13600;7592;0,1878292939936776
43;RT-PCR;PI;2020-10-24;1470;745;0;2570;2215;0,6636568848758465
43;RT-PCR;PR;2020-10-24;74;365;0;730;439;0,1685649202733485
43;RT-PCR;RJ;2020-10-24;15;20;1;220;36;0,4166666666666667
43;RT-PCR;RN;2020-10-24;518;2661;20;5278;3199;0,1619256017505470
43;RT-PCR;RO;2020-10-24;831;979;37;3297;1847;0,4499187872225230
43;RT-PCR;RR;2020-10-24;354;158;3;601;515;0,6873786407766991
43;RT-PCR;RS;2020-10-24;6;8;0;43;14;0,4285714285714285
43;RT-PCR;SC;2020-10-24;7;6;0;43;13;0,5384615384615384
43;RT-PCR;SE;2020-10-24;594;1295;0;3859;1889;0,3144520910534674
43;RT-PCR;SP;2020-10-24;45;398;2;682;445;0,1011235955056180
43;RT-PCR;TO;2020-10-24;361;1635;4;2421;2000;0,1805000000000000
43;RT-PCR;NA;2020-10-24;0;21;0;47;21;0,0000000000000000
43;Teste rápido;AC;2020-10-24;400;2200;2;2712;2602;0,1537279016141430
43;Teste rápido;AL;2020-10-24;636;1752;3;2686;2391;0,2659974905897114
43;Teste rápido;AM;2020-10-24;4392;6958;96;11985;11446;0,3837148348768128
43;Teste rápido;AP;2020-10-24;425;1058;0;1581;1483;0,2865812542144302
43;Teste rápido;BA;2020-10-24;125;583;0;712;708;0,1765536723163842
43;Teste rápido;CE;2020-10-24;2006;7910;2;10400;9918;0,2022585198628756
43;Teste rápido;DF;2020-10-24;1437;2228;6;4017;3671;0,3914464723508581
43;Teste rápido;ES;2020-10-24;106;614;0;824;720;0,1472222222222222
43;Teste rápido;GO;2020-10-24;3163;5381;12;9191;8556;0,3696820944366526
43;Teste rápido;MA;2020-10-24;2253;4818;1;7718;7072;0,3185803167420814
43;Teste rápido;MG;2020-10-24;839;3777;0;4625;4616;0,1817590987868284
43;Teste rápido;MS;2020-10-24;1693;6318;5;8228;8016;0,2112025948103792
43;Teste rápido;MT;2020-10-24;1196;2528;4;4951;3728;0,3208154506437768
43;Teste rápido;PA;2020-10-24;1989;6163;4;8490;8156;0,2438695438940657
43;Teste rápido;PB;2020-10-24;1904;7147;4;10028;9055;0,2102705687465489
43;Teste rápido;PE;2020-10-24;2018;7871;15;10309;9904;0,2037560581583199
43;Teste rápido;PI;2020-10-24;3102;5961;6;9399;9069;0,3420443268276546
43;Teste rápido;PR;2020-10-24;162;704;0;899;866;0,1870669745958430
43;Teste rápido;RJ;2020-10-24;71;171;0;247;242;0,2933884297520661
43;Teste rápido;RN;2020-10-24;358;2983;0;3730;3341;0,1071535468422628
43;Teste rápido;RO;2020-10-24;523;2354;3;3063;2880;0,1815972222222222
43;Teste rápido;RR;2020-10-24;1133;2090;4;3299;3227;0,3511000929656027
43;Teste rápido;RS;2020-10-24;45;616;0;663;661;0,0680786686838124
43;Teste rápido;SC;2020-10-24;22;115;0;144;137;0,1605839416058394
43;Teste rápido;SE;2020-10-24;197;502;0;735;699;0,2818311874105865
43;Teste rápido;SP;2020-10-24;4957;53597;0;58602;58554;0,0846568979062062
43;Teste rápido;TO;2020-10-24;883;1565;2;2565;2450;0,3604081632653061
43;Teste rápido;NA;2020-10-24;0;6;1;9;7;0,0000000000000000
43;Outros;AM;2020-10-24;0;1;0;1;1;0,0000000000000000
44;RT-PCR;AC;2020-10-31;64;99;0;1254;163;0,3926380368098160
44;RT-PCR;AL;2020-10-31;110;204;1;962;315;0,3492063492063492
44;RT-PCR;AM;2020-10-31;335;927;4;1455;1266;0,2646129541864139
44;RT-PCR;AP;2020-10-31;35;29;1;557;65;0,5384615384615384
44;RT-PCR;BA;2020-10-31;23;45;1;135;69;0,3333333333333333
44;RT-PCR;CE;2020-10-31;1039;3246;4;7892;4289;0,2422476101655398
44;RT-PCR;DF;2020-10-31;1653;479;11;4467;2143;0,7713485767615492
44;RT-PCR;ES;2020-10-31;4746;7203;0;12326;11949;0,3971880492091389
44;RT-PCR;GO;2020-10-31;2675;6264;62;11572;9001;0,2971892011998667
44;RT-PCR;MA;2020-10-31;96;219;0;1206;315;0,3047619047619048
44;RT-PCR;MG;2020-10-31;21;36;1;152;58;0,3620689655172414
44;RT-PCR;MS;2020-10-31;887;3689;15;5059;4591;0,1932040949684165
44;RT-PCR;MT;2020-10-31;178;886;0;2396;1064;0,1672932330827068
44;RT-PCR;PA;2020-10-31;398;1142;16;2007;1556;0,2557840616966581
44;RT-PCR;PB;2020-10-31;678;1272;6;3119;1956;0,3466257668711656
44;RT-PCR;PE;2020-10-31;1708;7375;11;15730;9094;0,1878161425115461
44;RT-PCR;PI;2020-10-31;900;740;1;2033;1641;0,5484460694698354
44;RT-PCR;PR;2020-10-31;122;356;0;777;478;0,2552301255230126
44;RT-PCR;RJ;2020-10-31;30;50;1;277;81;0,3703703703703703
44;RT-PCR;RN;2020-10-31;711;2783;20;5537;3514;0,2023335230506545
44;RT-PCR;RO;2020-10-31;865;778;42;2971;1685;0,5133531157270029
44;RT-PCR;RR;2020-10-31;369;347;0;814;716;0,5153631284916201
44;RT-PCR;RS;2020-10-31;3;30;0;65;33;0,0909090909090909
44;RT-PCR;SC;2020-10-31;5;10;1;52;16;0,3125000000000000
44;RT-PCR;SE;2020-10-31;388;1038;2;2700;1428;0,2717086834733893
44;RT-PCR;SP;2020-10-31;62;178;0;555;240;0,2583333333333334
44;RT-PCR;TO;2020-10-31;236;1146;1;1782;1383;0,1706435285610991
44;RT-PCR;NA;2020-10-31;1;29;0;54;30;0,0333333333333333
44;Teste rápido;AC;2020-10-31;228;777;1;1114;1006;0,2266401590457257
44;Teste rápido;AL;2020-10-31;557;1635;1;2428;2193;0,2539899680802554
44;Teste rápido;AM;2020-10-31;3058;4941;108;8422;8107;0,3772048846675712
44;Teste rápido;AP;2020-10-31;562;654;0;1304;1216;0,4621710526315789
44;Teste rápido;BA;2020-10-31;55;115;0;180;170;0,3235294117647059
44;Teste rápido;CE;2020-10-31;1745;5515;4;7947;7264;0,2402257709251101
44;Teste rápido;DF;2020-10-31;1126;1289;1;2678;2416;0,4660596026490066
44;Teste rápido;ES;2020-10-31;54;273;0;425;327;0,1651376146788991
44;Teste rápido;GO;2020-10-31;2460;5549;6;8479;8015;0,3069245165315034
44;Teste rápido;MA;2020-10-31;1926;2911;9;5406;4846;0,3974411886091622
44;Teste rápido;MG;2020-10-31;139;701;0;851;840;0,1654761904761905
44;Teste rápido;MS;2020-10-31;1588;5332;3;7116;6923;0,2293803264480717
44;Teste rápido;MT;2020-10-31;881;1411;1;3230;2293;0,3842128216310510
44;Teste rápido;PA;2020-10-31;2091;6020;9;8434;8120;0,2575123152709360
44;Teste rápido;PB;2020-10-31;1904;7055;5;9830;8964;0,2124051762605980
44;Teste rápido;PE;2020-10-31;1951;7894;7;10343;9852;0,1980308566788469
44;Teste rápido;PI;2020-10-31;2962;5881;17;9246;8860;0,3343115124153499
44;Teste rápido;PR;2020-10-31;115;714;2;880;831;0,1383874849578821
44;Teste rápido;RJ;2020-10-31;18;144;0;179;162;0,1111111111111111
44;Teste rápido;RN;2020-10-31;343;2235;3;2836;2581;0,1328942270437815
44;Teste rápido;RO;2020-10-31;445;1843;2;2435;2290;0,1943231441048035
44;Teste rápido;RR;2020-10-31;1127;1703;9;2887;2839;0,3969707643536456
44;Teste rápido;RS;2020-10-31;7;31;0;42;38;0,1842105263157895
44;Teste rápido;SC;2020-10-31;11;38;0;51;49;0,2244897959183673
44;Teste rápido;SE;2020-10-31;164;609;0;811;773;0,2121604139715395
44;Teste rápido;SP;2020-10-31;82;699;2;825;783;0,1047254150702427
44;Teste rápido;TO;2020-10-31;826;1689;1;2627;2516;0,3282988871224166
44;Teste rápido;NA;2020-10-31;11;41;0;55;52;0,2115384615384615
45;RT-PCR;AC;2020-11-07;66;88;1;1816;155;0,4258064516129032
45;RT-PCR;AL;2020-11-07;91;186;0;930;277;0,3285198555956679
45;RT-PCR;AM;2020-11-07;278;657;1;1166;936;0,2970085470085470
45;RT-PCR;AP;2020-11-07;26;16;0;80;42;0,6190476190476191
45;RT-PCR;BA;2020-11-07;12;35;0;165;47;0,2553191489361702
45;RT-PCR;CE;2020-11-07;1182;2562;1;7627;3745;0,3156208277703605
45;RT-PCR;DF;2020-11-07;1194;412;4;4052;1610;0,7416149068322981
45;RT-PCR;ES;2020-11-07;4951;6632;0;14060;11583;0,4274367607700941
45;RT-PCR;GO;2020-11-07;1740;5373;22;9586;7135;0,2438682550805887
